time,accel.x,accel.y,accel.z,rate.x,rate.y,rate.z,yaw,yaw_c,pitch,roll
2098,0.080752,0.096902,9.832002,-0.002315,-0.001290,0.001603,3.642041,3.642041,-10.035792,28.759262
2099,0.056526,0.043965,9.861611,-0.001250,0.002971,-0.002658,3.641278,3.641278,-10.035523,28.758308
2100,0.026020,0.105875,9.845461,0.000881,-0.003421,0.005864,3.641250,3.641250,-10.036210,28.759302
2101,-0.016150,0.115745,9.886734,-0.006577,0.010428,0.001603,3.642776,3.642776,-10.035379,28.759176
2102,-0.011664,0.099594,9.882248,-0.001250,0.004036,0.001603,3.642965,3.642965,-10.036182,28.759033
2103,0.036787,0.016150,9.841871,-0.006577,-0.000225,0.002668,3.642294,3.642294,-10.034993,28.756123
2104,-0.017945,0.051143,9.822132,-0.003381,-0.001290,-0.000528,3.643788,3.643788,-10.034977,28.755020
2105,0.011664,0.046657,9.885837,-0.003381,0.006167,0.001603,3.644802,3.644802,-10.031785,28.752542
2106,0.061910,0.012561,9.883145,-0.004446,0.009363,-0.000528,3.643600,3.643600,-10.032808,28.753618
2107,0.006281,0.075369,9.857124,0.006207,-0.000225,-0.001593,3.643849,3.643849,-10.030728,28.754313
2108,0.128306,0.063704,9.898398,-0.001250,0.001906,0.001603,3.643639,3.643639,-10.030484,28.753761
2109,0.049348,0.106772,9.944158,0.003011,-0.002356,0.001603,3.642998,3.642998,-10.031254,28.755827
2110,0.064602,0.081649,9.888528,-0.001250,0.006167,-0.002658,3.642407,3.642407,-10.032190,28.755459
2111,0.061013,0.003589,9.838283,0.007272,-0.007682,0.000538,3.641420,3.641420,-10.033329,28.757711
2112,-0.019739,0.050246,9.860714,-0.001250,0.000840,-0.003723,3.641696,3.641696,-10.031960,28.757803
2113,0.010767,0.095108,9.823927,-0.003381,0.001906,-0.003723,3.642291,3.642291,-10.032290,28.755772
2114,0.050246,0.036787,9.844563,0.003011,0.007232,0.002668,3.642206,3.642206,-10.030308,28.756289
2115,0.000897,0.026020,9.826618,0.003011,0.001906,0.006929,3.643175,3.643175,-10.028203,28.756866
2116,-0.007178,0.056526,9.882248,-0.000185,0.004036,0.001603,3.643677,3.643677,-10.029455,28.756674
2117,0.035890,0.061013,9.901987,0.004076,-0.005552,0.002668,3.643779,3.643779,-10.029655,28.758007
2118,0.052040,0.162401,9.871481,0.001946,-0.002356,0.003734,3.644471,3.644471,-10.030316,28.756805
2119,0.004486,0.091519,9.912754,-0.001250,0.006167,-0.006919,3.643252,3.643252,-10.030358,28.758751
2120,0.013459,0.052937,9.863405,0.001946,-0.001290,-0.002658,3.643114,3.643114,-10.030986,28.758787
2121,0.103183,0.054732,9.909165,0.004076,-0.005552,-0.005854,3.641766,3.641766,-10.031513,28.760254
2122,0.043965,0.099594,9.920829,0.004076,0.002971,-0.004789,3.641147,3.641147,-10.031739,28.760250
2123,0.026020,0.074471,9.866097,-0.003381,0.000840,-0.000528,3.642619,3.642619,-10.032266,28.758783
2124,0.039479,0.061910,9.866097,-0.006577,0.011493,-0.001593,3.643719,3.643719,-10.029677,28.755444
2125,-0.044862,-0.003589,9.890323,-0.002315,-0.004486,-0.001593,3.643936,3.643936,-10.028413,28.756525
2126,0.008075,0.046657,9.909165,-0.000185,-0.003421,-0.006919,3.645561,3.645561,-10.027913,28.758326
2127,0.008972,0.052937,9.883145,-0.002315,0.000840,-0.002658,3.645191,3.645191,-10.027440,28.758280
2128,0.034993,0.036787,9.883145,0.005142,-0.000225,-0.000528,3.644975,3.644975,-10.025942,28.757967
2129,0.012561,0.097800,9.860714,-0.000185,0.000840,-0.001593,3.643295,3.643295,-10.027818,28.758400
2130,0.028712,0.034095,9.939672,0.010468,-0.004486,0.009060,3.643770,3.643770,-10.028361,28.759548
2131,0.026917,0.028712,9.900192,0.004076,0.001906,0.000538,3.641546,3.641546,-10.028690,28.760082
2132,-0.032301,0.041273,9.905576,0.001946,-0.003421,-0.004789,3.640633,3.640633,-10.030702,28.759521
2133,0.023328,0.097800,9.874172,0.004076,-0.007682,0.005864,3.641269,3.641269,-10.032721,28.759056
2134,0.033198,0.029609,9.848152,-0.005511,0.004036,0.001603,3.642374,3.642374,-10.031384,28.759491
2135,0.024226,0.113053,9.852638,-0.004446,0.010428,-0.001593,3.642665,3.642665,-10.030994,28.761030
2136,-0.013459,0.043965,9.853536,-0.004446,0.011493,0.001603,3.643749,3.643749,-10.030202,28.759642
2137,-0.028712,-0.025123,9.867891,-0.000185,-0.001290,-0.000528,3.642924,3.642924,-10.030039,28.760283
2138,-0.001794,0.096902,9.858022,0.004076,0.002971,-0.005854,3.642794,3.642794,-10.029141,28.761412
2139,0.041273,0.065499,9.893015,0.007272,-0.009813,-0.000528,3.641141,3.641141,-10.031728,28.762819
2140,0.050246,0.059218,9.865200,-0.002315,0.002971,-0.002658,3.640974,3.640974,-10.030394,28.762619
2141,0.048451,-0.026020,9.942363,-0.009772,0.006167,0.005864,3.643183,3.643183,-10.029099,28.758959
2142,0.073574,0.047554,9.809571,-0.002315,0.001906,0.000538,3.643827,3.643827,-10.029593,28.756430
2143,0.017945,0.064602,9.880453,-0.004446,-0.002356,-0.001593,3.642949,3.642949,-10.030791,28.756353
2144,0.064602,0.068191,9.849050,-0.001250,-0.006617,0.001603,3.641956,3.641956,-10.033456,28.755325
2145,0.052937,0.085238,9.838283,-0.009772,0.004036,-0.004789,3.641139,3.641139,-10.031770,28.752810
2146,0.037684,0.062807,9.843666,-0.006577,0.006167,-0.000528,3.642628,3.642628,-10.030500,28.750862
2147,0.000000,0.028712,9.829310,-0.006577,0.000840,0.000538,3.642328,3.642328,-10.032431,28.751175
2148,0.062807,0.061910,9.850844,-0.003381,0.008297,-0.004789,3.641948,3.641948,-10.032231,28.751499
2149,0.026020,0.061910,9.838283,0.001946,-0.007682,-0.003723,3.640648,3.640648,-10.032923,28.751987
2150,0.078060,0.055629,9.854433,-0.004446,0.010428,-0.004789,3.640302,3.640302,-10.031909,28.751696
2151,0.000897,0.078060,9.845461,-0.006577,-0.007682,0.000538,3.640403,3.640403,-10.032110,28.749868
2152,0.075369,0.077163,9.824824,-0.005511,0.000840,0.001603,3.641969,3.641969,-10.028940,28.748276
2153,0.015253,0.064602,9.909165,-0.005511,0.004036,-0.004789,3.641639,3.641639,-10.028906,28.747614
2154,0.034095,0.109464,9.848152,0.004076,-0.000225,-0.004789,3.640825,3.640825,-10.028472,28.747158
2155,-0.005383,0.031404,9.901090,-0.000185,0.010428,0.006929,3.642237,3.642237,-10.029106,28.747292
2156,0.013459,0.104080,9.856228,0.003011,0.008297,0.003734,3.642606,3.642606,-10.026814,28.748829
2157,0.021534,0.061013,9.888528,-0.000185,-0.001290,0.000538,3.644047,3.644047,-10.025379,28.746763
2158,0.033198,0.025123,9.859817,-0.001250,0.000840,0.002668,3.642498,3.642498,-10.026769,28.746567
2159,0.072677,0.035890,9.867891,0.004076,-0.007682,-0.002658,3.644407,3.644407,-10.026008,28.744305
2160,0.005383,0.040376,9.835591,0.004076,-0.002356,-0.002658,3.642179,3.642179,-10.029111,28.745924
2161,0.017048,0.066396,9.848152,-0.006577,0.001906,0.000538,3.641703,3.641703,-10.028581,28.744925
2162,0.008972,0.077163,9.901090,0.004076,-0.004486,-0.000528,3.641124,3.641124,-10.029247,28.746626
2163,0.035890,0.072677,9.856228,-0.002315,-0.008747,-0.002658,3.641204,3.641204,-10.029990,28.746868
2164,0.045759,0.061910,9.834694,-0.000185,0.000840,-0.004789,3.640926,3.640926,-10.031373,28.745346
2165,0.017945,0.065499,9.867891,0.009403,0.000840,0.002668,3.642538,3.642538,-10.031142,28.746906
2166,-0.005383,0.057424,9.873275,-0.002315,0.000840,0.000538,3.641325,3.641325,-10.032436,28.747990
2167,0.027815,0.106772,9.859817,-0.001250,0.000840,0.002668,3.642949,3.642949,-10.031935,28.747108
2168,0.038582,0.134587,9.884939,-0.007642,0.000840,-0.001593,3.642109,3.642109,-10.030793,28.745205
2169,0.004486,0.033198,9.852638,-0.001250,-0.003421,-0.002658,3.641929,3.641929,-10.032510,28.745382
2170,-0.004486,0.053835,9.841871,-0.002315,-0.003421,-0.001593,3.639849,3.639849,-10.030556,28.747463
2171,0.014356,0.026917,9.868789,-0.000185,-0.002356,-0.001593,3.639709,3.639709,-10.029932,28.745554
2172,0.053835,0.085238,9.893911,-0.005511,0.008297,-0.005854,3.640840,3.640840,-10.029302,28.743061
2173,0.032301,0.041273,9.889425,-0.000185,0.006167,0.001603,3.641349,3.641349,-10.029033,28.744211
2174,0.066396,0.039479,9.842769,-0.000185,0.005101,0.007995,3.642884,3.642884,-10.027926,28.744070
2175,0.007178,0.083444,9.866097,0.004076,0.001906,-0.003723,3.644081,3.644081,-10.028444,28.744856
2176,0.032301,0.080752,9.893015,-0.004446,0.004036,0.002668,3.645644,3.645644,-10.028049,28.743622
2177,0.060115,0.076266,9.871481,0.003011,0.000840,-0.003723,3.644339,3.644339,-10.027488,28.743498
2178,0.024226,0.046657,9.823927,-0.006577,0.008297,-0.006919,3.646061,3.646061,-10.024542,28.742243
2179,0.057424,0.066396,9.817646,0.001946,-0.002356,-0.003723,3.644734,3.644734,-10.024522,28.742733
2180,0.034095,0.037684,9.835591,0.000881,-0.000225,-0.003723,3.643299,3.643299,-10.024446,28.744215
2181,0.003589,-0.008972,9.826618,0.004076,-0.002356,-0.004789,3.644138,3.644138,-10.025603,28.744699
2182,-0.004486,0.024226,9.834694,-0.004446,0.002971,-0.002658,3.644498,3.644498,-10.027610,28.745497
2183,0.019739,0.093313,9.872378,0.000881,0.001906,-0.002658,3.645944,3.645944,-10.027430,28.745016
2184,0.016150,0.087930,9.852638,-0.002315,-0.000225,0.009060,3.646621,3.646621,-10.027109,28.745157
2185,0.000000,0.058321,9.913651,-0.002315,-0.002356,0.002668,3.646137,3.646137,-10.028105,28.745871
2186,0.034993,0.033198,9.918138,0.003011,0.001906,0.007995,3.646807,3.646807,-10.026531,28.748075
2187,0.059218,0.152532,9.832899,-0.007642,0.007232,0.002668,3.646326,3.646326,-10.024751,28.748665
2188,0.032301,0.014356,9.853536,-0.004446,0.004036,-0.000528,3.646207,3.646207,-10.023582,28.747967
2189,0.042170,0.090622,9.854433,0.001946,0.001906,0.000538,3.646775,3.646775,-10.023204,28.746796
2190,0.047554,0.078060,9.794317,-0.006577,0.001906,-0.003723,3.646796,3.646796,-10.024055,28.745960
2191,0.002692,0.056526,9.823030,0.004076,-0.001290,-0.005854,3.647462,3.647462,-10.021231,28.743788
2192,0.058321,0.038582,9.843666,-0.008707,-0.000225,-0.005854,3.646341,3.646341,-10.021600,28.741556
2193,-0.001794,0.102286,9.852638,-0.002315,0.000840,0.000538,3.646785,3.646785,-10.020182,28.740887
2194,-0.008075,0.057424,9.846358,-0.005511,-0.004486,-0.002658,3.645780,3.645780,-10.023119,28.740963
2195,0.078060,0.000897,9.881351,0.003011,-0.000225,0.009060,3.645979,3.645979,-10.023651,28.740089
2196,0.049348,0.109464,9.876864,-0.001250,0.002971,0.005864,3.646558,3.646558,-10.023000,28.739758
2197,0.011664,0.114847,9.866995,0.004076,-0.005552,-0.001593,3.645872,3.645872,-10.023608,28.741718
2198,0.051143,0.075369,9.848152,0.004076,0.005101,-0.005854,3.646102,3.646102,-10.023322,28.741081
2199,0.034993,0.099594,9.889425,-0.002315,0.001906,0.002668,3.646844,3.646844,-10.024150,28.739395
2200,0.033198,0.056526,9.861611,-0.005511,-0.002356,0.002668,3.645825,3.645825,-10.023326,28.737753
2201,0.066396,0.043068,9.881351,0.000881,-0.008747,-0.000528,3.645455,3.645455,-10.025632,28.738438
2202,0.016150,0.089724,9.889425,0.006207,-0.000225,0.001603,3.647377,3.647377,-10.024596,28.738600
2203,0.007178,0.027815,9.781756,-0.001250,0.004036,0.002668,3.647195,3.647195,-10.022284,28.737310
2204,0.047554,0.064602,9.897501,-0.002315,-0.000225,0.002668,3.647201,3.647201,-10.022157,28.734653
2205,0.051143,0.049348,9.896604,-0.000185,0.000840,0.007995,3.648715,3.648715,-10.021593,28.733177
2206,0.058321,0.022431,9.856228,-0.000185,0.004036,-0.004789,3.648062,3.648062,-10.021387,28.734652
2207,0.053835,0.071780,9.913651,-0.000185,-0.000225,-0.004789,3.649619,3.649619,-10.022514,28.731462
2208,0.038582,0.132792,9.943260,-0.004446,0.004036,0.000538,3.648942,3.648942,-10.022848,28.732080
2209,0.021534,0.112156,9.839180,0.000881,-0.000225,0.005864,3.650814,3.650814,-10.021649,28.731524
2210,0.061910,0.005383,9.943260,0.000881,0.008297,0.003734,3.650673,3.650673,-10.021025,28.730709
2211,0.012561,0.019739,9.843666,-0.003381,-0.004486,0.000538,3.648335,3.648335,-10.022822,28.729675
2212,0.063704,0.006281,9.908268,-0.006577,-0.001290,0.003734,3.649740,3.649740,-10.022202,28.728468
2213,0.028712,-0.017048,9.812263,0.006207,-0.003421,-0.000528,3.647115,3.647115,-10.024261,28.730778
2214,0.019739,0.008972,9.768297,0.004076,0.006167,-0.002658,3.646779,3.646779,-10.022974,28.731211
2215,0.013459,0.048451,9.831104,-0.003381,0.009363,0.007995,3.648764,3.648764,-10.023086,28.728203
2216,0.042170,0.071780,9.849947,-0.000185,-0.004486,0.003734,3.649338,3.649338,-10.021180,28.727621
2217,0.051143,0.060115,9.909165,-0.003381,0.010428,0.000538,3.651297,3.651297,-10.017805,28.726442
2218,0.030506,0.095108,9.906473,0.004076,0.001906,-0.001593,3.650815,3.650815,-10.018804,28.727770
2219,0.017048,0.077163,9.878658,-0.002315,0.004036,0.000538,3.652255,3.652255,-10.017367,28.729597
2220,0.008972,0.046657,9.900192,-0.000185,0.006167,-0.000528,3.653353,3.653353,-10.017556,28.728216
2221,0.026020,0.089724,9.857124,-0.002315,0.000840,-0.001593,3.652377,3.652377,-10.018423,28.729258
2222,0.039479,0.073574,9.835591,-0.008707,0.007232,0.006929,3.654704,3.654704,-10.016913,28.727896
2223,0.017048,0.068191,9.840975,-0.005511,0.005101,-0.003723,3.653935,3.653935,-10.015392,28.726088
2224,-0.018842,0.032301,9.896604,-0.005511,-0.005552,0.001603,3.654027,3.654027,-10.015865,28.724020
2225,0.039479,0.028712,9.831104,-0.000185,0.011493,-0.001593,3.654377,3.654377,-10.015368,28.725069
2226,0.021534,0.018842,9.801496,-0.004446,-0.005552,0.002668,3.655174,3.655174,-10.014835,28.724216
2227,0.048451,0.060115,9.894809,0.003011,-0.004486,0.003734,3.653522,3.653522,-10.017417,28.725485
2228,-0.067293,0.074471,9.925315,0.000881,-0.002356,0.001603,3.653884,3.653884,-10.019429,28.726294
2229,0.023328,0.087033,9.866995,0.000881,-0.004486,0.001603,3.653898,3.653898,-10.021803,28.727514
2230,0.102286,0.076266,9.863405,0.001946,-0.001290,0.005864,3.653270,3.653270,-10.022303,28.727758
2231,0.013459,0.068191,9.902884,0.000881,0.001906,-0.001593,3.652600,3.652600,-10.021116,28.725948
2232,0.025123,0.032301,9.865200,0.001946,-0.002356,0.002668,3.653204,3.653204,-10.021173,28.728045
2233,-0.013459,0.054732,9.856228,0.005142,0.007232,0.001603,3.652940,3.652940,-10.022287,28.732252
2234,0.103183,0.061013,9.878658,0.000881,-0.001290,-0.001593,3.653512,3.653512,-10.020383,28.732042
2235,0.019739,0.028712,9.854433,-0.001250,0.000840,0.002668,3.654285,3.654285,-10.023171,28.730585
2236,-0.018842,0.063704,9.873275,-0.000185,0.005101,0.005864,3.654701,3.654701,-10.023820,28.729914
2237,-0.013459,0.033198,9.862508,0.000881,0.006167,-0.001593,3.653754,3.653754,-10.022619,28.727419
2238,0.018842,0.102286,9.852638,-0.002315,-0.002356,-0.000528,3.654613,3.654613,-10.023232,28.728380
2239,0.043965,0.061013,9.858919,-0.004446,0.007232,-0.000528,3.655192,3.655192,-10.022581,28.727684
2240,0.107669,0.048451,9.861611,0.003011,-0.001290,-0.004789,3.655956,3.655956,-10.022863,28.727571
2241,0.000897,0.087930,9.875967,-0.004446,0.011493,-0.003723,3.657595,3.657595,-10.023341,28.728872
2242,-0.021534,0.058321,9.870584,-0.004446,0.004036,0.006929,3.657850,3.657850,-10.022514,28.729458
2243,0.101389,0.106772,9.893015,-0.006577,0.002971,-0.005854,3.656305,3.656305,-10.022379,28.729620
2244,0.043068,0.048451,9.891220,-0.003381,-0.004486,-0.000528,3.655130,3.655130,-10.024109,28.728985
2245,0.024226,0.068191,9.848152,-0.007642,0.000840,0.004799,3.656185,3.656185,-10.025385,28.727602
2246,0.048451,0.065499,9.858919,-0.000185,0.000840,0.002668,3.655757,3.655757,-10.022243,28.725859
2247,0.057424,0.035890,9.824824,0.000881,0.007232,0.001603,3.656847,3.656847,-10.019927,28.725573
2248,0.035890,0.127409,9.799701,0.001946,0.005101,-0.001593,3.656245,3.656245,-10.018355,28.726170
2249,0.014356,0.036787,9.830208,-0.004446,0.000840,0.000538,3.656429,3.656429,-10.017908,28.727739
2250,0.005383,0.090622,9.901090,0.007272,-0.008747,-0.002658,3.655638,3.655638,-10.016932,28.728743
